firstName,lastName,wiId,averageScore,minutesPlayed,role
Giovanni-Guy Yann,Sio,14945,56.48,2193,Forward
Celso,Borges Mora,51004,38.43,2622,Midfielder
Gianluca,Scamacca,347024,0.24,20,Forward
Rodrigue Casimir,Ninga,143189,12.330000000000002,1263,Forward
Iván,Balliu Campeny,4786,9.629999999999999,1953,Defender
Valentin,Eysseric,149076,11.03,766,Midfielder
Daniel,Williams,15823,6.01,1092,Midfielder
Adam,Masina,232822,18.000000000000004,2840,Defender
Janik,Haberer,15487,28.000000000000004,2761,Midfielder
Borja,Herrera González,298385,0,242,Defender
Vid,Belec,22552,0,0,Goalkeeper
Sam,Field,434159,0.66,536,Midfielder
Benjamin,Stambouli,25995,21.62,2188,Midfielder
Oğuzhan,Özyakup,7869,0.36,137,Midfielder
Roque,Mesa Quevedo,4365,9.15,1098,Midfielder
Mario ,Barwuah Balotelli,8326,42.29,2284,Forward
Juan Pablo,Añor Acosta,5791,9.57,600,Midfielder
Antonio,Candreva,20556,57.269999999999996,2740,Midfielder
Bobby,Allain,26969,0,0,Goalkeeper
Víctor,Sánchez Mata,3797,14.82,2462,Midfielder
Vincenzo,Grifo,221452,20.369999999999997,752,Midfielder
Alessio,Romagnoli,146588,31.309999999999995,2363,Defender
Erkan,Zengin,33091,0,0,Midfielder
Niklas,Dorsch,367620,1.79,90,Midfielder
Oscar,Wendt,15014,10.540000000000001,2461,Defender
Andreas,Hoelgebaum Pereira,240445,16.02,1054,Midfielder
Mikel,Rico Moreno,5290,3.26,1162,Midfielder
Jack,Butland,8094,0,0,Goalkeeper
Odion Jude,Ighalo,5295,2.5100000000000002,122,Forward
Paweł,Olkowski,99437,1.9900000000000002,450,Defender
Robin,Quaison,51013,25.8,1389,Midfielder
Mathieu,Debuchy,25700,6.510000000000001,1315,Defender
Luís Carlos,Almeida da Cunha,7926,39.809999999999995,1073,Midfielder
Gerard,Deulofeu Lázaro,3348,13.579999999999998,908,Forward
Andrew,Robertson,222220,28.250000000000004,1943,Defender
Rayan,Aït Nouri,565016,0,0,Defender
Franco Matías,Di Santo,8628,24.249999999999996,1633,Forward
Víctor,San Bartolomé Prieto,517435,0,0,Midfielder
Iker,Muniain Goñi,3425,29.020000000000003,776,Forward
Benjamin,Mendy,26136,4.72,402,Defender
Juan Carlos,Pérez López,3735,0.83,784,Defender
Jeffrey,Gouweleeuw,159,19.06,2386,Defender
Bruno Alexandre,Vilela Gama,3394,0,101,Midfielder
Breel-Donald,Embolo,282772,20.340000000000007,1229,Forward
Vincent,Ráfli,49921,0,9,Defender
Matt,Macey,171166,0,0,Goalkeeper
Alessandro,Schöpf,208716,6.569999999999999,891,Midfielder
André Filipe,Tavares Gomes,211885,10.680000000000001,911,Midfielder
Jetro,Willems,110,6.879999999999999,1664,Defender
Lionel Jules,Carole,26084,6.659999999999999,540,Defender
Gergő,Lovrencsics,75292,2.75,173,Midfielder
Marcos Javier,Acuña,89073,0,90,Midfielder
Anthony Rubén,Lozano Colón,5147,10.209999999999999,446,Forward
Kendall Jamaal,Waston Manley,125575,0.9199999999999999,90,Defender
Dorian,Grange,235448,0,0,Goalkeeper
Tomáš ,Necid,101607,2.01,165,Forward
Pablo Daniel,Piatti,3293,11.32,1732,Forward
Emiliano,Sala,25605,45.62,3078,Forward
Christopher,Hérelle,28314,43.99,2970,Defender
Samuel,Grandsir,295761,51.370000000000005,2608,Forward
John,Guidetti,151,28.599999999999998,1459,Forward
Luis,Hernández Rodríguez,5472,37.86,3240,Defender
Tamás,Kádár,7980,1.28,270,Defender
Dries,Mertens,122,104.20999999999998,3474,Forward
Clément,Michelin,286382,0.52,265,Defender
Karol,Linetty,138174,16.660000000000004,2132,Midfielder
Stefano,Sorrentino,20633,0,0,Goalkeeper
Dani,Castellano Betancor,4371,9.61,2023,Defender
Jeremie,Boga,227756,0,0,Forward
Lorenzo,Insigne,21385,137.93,3125,Forward
Andrea,Tozzo,218982,0,0,Goalkeeper
Gauthier,Hein,330395,0,81,Midfielder
José Andrés,Guardado Hernández,3384,38.06,2571,Midfielder
Senna,Miangue,402898,5.050000000000001,804,Defender
Marvin ,Zeegelaar,189821,6.69,1046,Defender
Łukasz,Fabiański,7847,0,0,Goalkeeper
Antonio,Sivera Salvá,286981,0,0,Goalkeeper
Clément,Billemaz,421864,0,0,Forward
Osama Abdulrezag,Hawsawi,122839,2.41,270,Defender
José Ramiro,Funes Mori,86325,1.78,119,Defender
Julien,Serrano,472126,0,270,Defender
Zaydou,Youssouf,482491,1.1400000000000001,117,Midfielder
Jordan,Leborgne,258408,0,0,Midfielder
Caner,Erkin,32523,1.22,180,Defender
Francisco Javier,Guerrero Martín,372753,4.21,993,Forward
Rubén,Peña Jiménez,225948,6.859999999999999,1703,Midfielder
Antonio,Adán Garrido,3296,0,0,Goalkeeper
Ben,Woodburn,351808,0,0,Forward
Pape Cheik,Diop Gueye,339812,0.11,9,Midfielder
Tom,Carroll,8976,8.06,2544,Midfielder
Justin,Hoffmanns,337781,0,0,Defender
André-Pierre,Gignac,25575,9.74,204,Forward
Yoann,Salmier,339964,7.869999999999999,1095,Defender
Edgar Yoel,Bárcenas Herrera,241077,3.32,222,Midfielder
Simone,Palombi,364640,0,67,Forward
Oliver,Sorg,14988,9.7,1690,Defender
Yvon Landry ,Mvogo,49883,0,0,Goalkeeper
Charlie,Adam,7961,0.89,459,Midfielder
Clinton Mua,N'Jie,28123,34.34,854,Forward
Ismael,Aaneba,449882,0,0,Defender
Allan-Romeo,Nyom,5281,9.2,2294,Defender
Tobias,Strobl,15813,1.27,97,Midfielder
Mikael,Lustig,61949,0,397,Defender
Leonardo,Capezzi,134429,3.2099999999999995,207,Midfielder
Nura,Abdullahi,350991,0,0,Defender
Damián Emiliano,Martínez,7848,0,0,Goalkeeper
Gregory,van der Wiel,45,0.95,288,Defender
Tom,Cleverley,7929,1.51,1908,Midfielder
Bastian,Schweinsteiger,14728,1.0,218,Midfielder
Leon,Britton,77550,1.31,306,Midfielder
Lukas,Klánter,272338,5.86,1335,Defender
Vincent,Laurini,22313,6.39,1616,Defender
Diego,Benaglio,14913,0,0,Goalkeeper
Mohamet Airam,Ramos Wade,473326,0,0,Goalkeeper
Anthony,Racioppi,397039,0,0,Goalkeeper
Loïc,Rémy,25577,23.400000000000002,1224,Forward
Ibrahima,Konaté,393247,11.459999999999999,1226,Defender
Sejad,Salihović,15812,1.87,368,Midfielder
Josh,Magennis,62235,0.53,26,Forward
David,Remeseiro Salgueiro,247220,19.259999999999998,1795,Midfielder
Bryan,Mbeumo,454388,0.8400000000000001,51,Forward
Robert,Bauer,223516,0.58,948,Defender
Jesé,Rodríguez Ruiz,3326,11.51,601,Forward
Manuel,Schmiedebach,15050,0,163,Midfielder
Rolando Jorge,Pires da Fonseca,70088,31.549999999999994,2511,Defender
Jordi,Mboula Queralt,405977,0,23,Forward
Daniel,García Carrillo,5542,13.96,2782,Midfielder
Lukas,Kábler,18670,6.1499999999999995,1135,Defender
Sébastien,Cibois,347192,0,0,Goalkeeper
Fabio,Borini,20449,30.17,1578,Forward
Sascha,Riether,15284,0,0,Defender
Fodé ,Ballo Touré,286917,6.61,2095,Defender
Roberto,Suárez Pier,410055,15.200000000000003,1904,Defender
Aldo,One Esteve,247150,0.74,90,Defender
Miralem,Pjanić,20443,38.739999999999995,2491,Midfielder
Julian,Baumgartlinger,15188,21.3,1653,Midfielder
Aleksandr,Golovin,257800,9.82,563,Midfielder
Kasper,Dolberg,281254,0,17,Forward
Kévin,Malcuit,144867,29.490000000000006,1790,Defender
Danny,Rose,8292,4.65,1274,Defender
Sullay,Kaikai,297258,0,13,Midfielder
Florent,Balmont,25704,17.990000000000002,840,Midfielder
Fahad Mosaed,Al Muwallad Al Harbi,122623,0,157,Forward
Antonio Miguel,Ramírez Martínez,3663,0,0,Goalkeeper
Jordan Brian,Henderson,7964,22.859999999999996,2744,Midfielder
Juan Manuel,Mata García,7906,24.739999999999995,1927,Midfielder
Elisha,Owusu,370093,0,0,Midfielder
Jaroslav,Plašil,25596,12.920000000000002,1283,Midfielder
Thomas,Rodríguez,401104,0,0,Midfielder
Antonio,Donnarumma,22085,0,0,Goalkeeper
Marcos,Llorente Moreno,279538,6.890000000000001,538,Midfielder
Dayotchanculle,Upamecano,352988,36.58,2265,Defender
Oumar,Solet Bomawoko,486593,0,0,Defender
Michail,Antonio,8677,23.080000000000002,1345,Forward
Ricardo Iván,Rodríguez Araya,14922,11.65,3766,Defender
Benoît,Costil,25632,0,0,Goalkeeper
Nemanja,Radoja,140125,7.8,1070,Midfielder
Andrés Tomás,Prieto Albert,247173,0,0,Goalkeeper
Filip,Đuričić,174,21.84,977,Midfielder
Steven N'Kemboanza Mike Christopher,N'Zonzi,8200,42.959999999999994,2351,Midfielder
José Ignacio,Fernández Iglesias,3304,22.050000000000004,2230,Defender
Joris,Gnagnon,366581,49.309999999999995,2898,Defender
Christian ,Atsu Twasam,70215,25.259999999999998,1772,Midfielder
Axel,Tuanzebe,397163,0,0,Defender
Sergio,Rico González,3458,0,0,Goalkeeper
André,Ramalho Silva,65880,0.27999999999999997,13,Defender
Christopher,Rocchia,421858,0,0,Defender
Emil,Forsberg,51132,15.309999999999999,2061,Midfielder
Onur Recep,Kıvrak,32547,0,0,Goalkeeper
Chung-Yong,Lee,8049,0.47000000000000003,118,Midfielder
Marco,Asensio Willemsen,288091,72.44,1963,Midfielder
Vincent,Manceau,26265,9.42,2970,Defender
Vicente,Iborra De La Fuente,3928,14.27,1415,Midfielder
Ronny,Rodelin,25715,47.1,3166,Forward
Salif,Sané,26115,84.34999999999997,3152,Defender
Oriol,Busquets Mas,344046,0,0,Midfielder
Oghenekaro,Etebo,424624,14.67,1486,Forward
Harun,Tekin,32777,0,0,Goalkeeper
Mario,Sampirisi,21280,9.07,2148,Defender
Mauricio,Lemos Merladet,292991,13.299999999999997,1964,Defender
Carlos,Soler Barragán,372752,45.64,2376,Midfielder
Ladislav,Krejčí,82266,2.71,608,Forward
Maximilian,Mittelstädt,337890,9.97,412,Defender
Erick Cathriel,Cabaco Almada,278049,16.33,1029,Defender
Fabrizio,Cacciatore,21607,17.54,2899,Defender
Álvaro,García Vázquez,3804,0,0,Forward
Frederico,Rodrigues Santos,40335,0,0,Midfielder
Keiren,Westwood,8515,0,0,Goalkeeper
David,Limberský,82510,0.53,180,Defender
Mathieu,Flamini,20406,1.66,499,Midfielder
Khouma,El Hadji Babacar,3710,31.200000000000006,1134,Forward
Abdallah,N'Dour,209095,0,278,Defender
Fábio Henrique,Tavares,207143,53.95000000000001,3060,Midfielder
Marc-Aurèle,Caillard,149057,0,0,Goalkeeper
Toni,Kroos,14723,54.44,3108,Midfielder
Simone,Padoin,20472,6.649999999999999,3115,Midfielder
Borja,Valle Balonga,4440,11.78,456,Forward
Stefan,Bell,15178,28.33,2160,Defender
Costel Fane,Pantilimon,8303,0,0,Goalkeeper
Giacomo,Bonaventura,20845,57.47,2543,Midfielder
Tatsuya,Ito,391606,17.19,990,Midfielder
Ignasi,Miquel i Pons,7857,14.730000000000002,1780,Defender
Ashley,Westwood,8925,0.9900000000000001,1064,Midfielder
Alexander,Djiku,229427,28.829999999999995,2520,Defender
Martin,Terrier,394006,33.58,1627,Forward
Gonzalo,Castro Randon,14770,9.950000000000001,1190,Midfielder
Luis Alberto,Romero Alconchel,3484,57.879999999999995,2677,Midfielder
Jiří,Skalák,104745,0,67,Midfielder
Bruno,Martins Indi,134,6.609999999999999,1241,Defender
Seydou,Sy,344927,0,0,Goalkeeper
Emerson,Hyndman,259531,0.58,59,Midfielder
Soualiho,Meïté,25504,26.76,1431,Midfielder
Alexis Alejandro,Sánchez Sánchez,3361,50.66,2560,Forward
Conor,Washington,234710,0,143,Forward
Jakub,Błaszczykowski,14804,6.12,1009,Midfielder
Miloš,Degenek,135425,0,0,Defender
George Christopher,Williams,13492,0,0,Midfielder
Nicolas,Haas,342075,0.29000000000000004,156,Midfielder
Andrei,Girotto,43515,19.650000000000002,1505,Midfielder
Jaïro,Riedewald,240559,0.62,405,Defender
Ante,Budimir,69513,23.99,1569,Forward
Kevin,Wimmer,65254,6.749999999999999,1323,Defender
Robin,Gosens,295176,9.429999999999998,1450,Defender
Salvatore,Elia,418317,0,0,Forward
James,Meredith,10214,0,0,Defender
Adrián ,González Morales,3705,16.810000000000006,2341,Midfielder
Rene,Krhin,20685,9.57,1288,Midfielder
Mikel,San José Domínguez,3409,16.090000000000003,2157,Midfielder
Mohamed Salim,Fares,328336,15.299999999999999,2603,Forward
Nathan,Aké,134102,55.45,3353,Defender
Everton Luiz,Guimaraes Bilher,45579,2.1399999999999997,631,Midfielder
Eldin,Jakupovic,93084,0,0,Goalkeeper
Matteo,Gabbia,405603,0,0,Defender
Nigel,de Jong,8315,3.6899999999999995,731,Midfielder
Yusuf,Sari,489202,0,0,Midfielder
James,McArthur,8623,28.20999999999999,2437,Midfielder
Daniele,Gastaldello,20610,0,0,Defender
Nikola,Maksimović,127524,2.56,95,Defender
Craig,Cathcart,9403,6.4799999999999995,836,Defender
Adel,Taarabt,9080,29.54,1617,Midfielder
Fabio Giovanni,Ceravolo,22686,0.98,58,Forward
Fabian,Delph,8464,22.78,1953,Midfielder
Yahya Sulaiman,Al Shehri,122888,0.18,85,Midfielder
Juan Pedro,Ramírez López,4360,46.480000000000004,3060,Defender
Diego Sebastián,Laxalt Suárez,116269,18.09,3110,Midfielder
Matúš,Kozáčik,78488,0,0,Goalkeeper
Bobby Shou,Wood,15232,11.5,1628,Forward
Gaku,Shibasaki,94828,7.880000000000001,1318,Midfielder
Tobias,Sippel,15061,0,0,Goalkeeper
Julian,Weigl,224677,15.409999999999998,1941,Midfielder
Isaac,Mbenza,276983,28.21,2065,Forward
Nuno Miguel,da Costa Jóia,215130,21.440000000000005,1784,Forward
Ola,Toivonen,123,16.64,1167,Forward
Chang-Hoon,Kwon,256084,34.61,2141,Midfielder
Malang,Sarr,393228,9.15,1304,Defender
David Josué,Jiménez Silva,8317,93.05000000000001,3102,Midfielder
Oleksandr,Karavaev,171628,0,0,Midfielder
Anastasios,Donis,233910,27.51,897,Forward
Emanuel,Ercolano,560427,0,0,Defender
Gianluca,Pegolo,20771,0,0,Goalkeeper
Youri,Tielemans,263802,34.91000000000001,1716,Midfielder
Kevin,Mirallas,92922,2.6799999999999997,138,Midfielder
Pedro Miguel,Almeida Lopes Pereira,345740,0,382,Defender
Enrique,Fornos Domínguez,278248,0,0,Defender
Scott,Arfield,11294,7.61,1319,Midfielder
Erick Steven,Ferigra Burnham,471124,0,0,Defender
Aldo Sebastián,Corzo Chávez,114803,0,0,Defender
Adrián,López Garrote,405969,0,0,Goalkeeper
Dominik,Livaković,135784,0,0,Goalkeeper
Elio,Capradossi,239290,1.5599999999999998,86,Defender
Nicolas,Pépé,247671,56.42999999999999,2844,Forward
Danilo,Larangeira,20583,36.47,2778,Defender
William,Troost-Ekong,11093,1.38,270,Defender
Daniele,Verde,343925,23.960000000000004,1935,Forward
Leroy,Fer,262,17.170000000000005,1396,Midfielder
Thomas,Strakosha,166534,0,0,Goalkeeper
Jonathas Cristian,de Jesus,20728,19.419999999999998,620,Forward
Ibrahima,Niane,498357,20.900000000000002,776,Forward
José Manuel,Jurado Marín,14866,24.29,1502,Midfielder
Rúben ,Santos Gato Alves Dias,258154,0,0,Defender
Giorgio,Chiellini,20461,38.510000000000005,2552,Defender
Luca,Caldirola,20704,0.8099999999999999,90,Defender
Jean-Philippe,Gbamin,228980,49.8,2591,Midfielder
Alejandro Miguel,Mula Sanchez,485383,8.36,539,Midfielder
Barnabás,Bese,75014,0,44,Defender
Rick,Karsdorp,289122,0.38,82,Defender
Ognjen,Stijepović,405880,0,0,Forward
Enric,Saborit Teixidor,3408,11.97,1421,Defender
Javier ,López Rodríguez,3806,2.7600000000000002,949,Defender
Maximilian,Philipp,19392,26.68,1145,Forward
Andreas,Luthe,14822,0,0,Goalkeeper
Kevin,Strootman,114,12.889999999999999,2250,Midfielder
Max,Grán,15444,0,0,Goalkeeper
Enrique,Sola Clemente,3517,0,0,Forward
Ibrahima,Traoré,14758,8.21,198,Midfielder
Lorenzo,Del Pinto,21678,4.97,743,Midfielder
Pablo,Fornals Malla,399676,72.28,2604,Midfielder
Vitorino Gabriel ,Pacheco Antunes,93000,3.4099999999999997,2790,Defender
Jeffrey ,Bruma,14887,13.089999999999998,990,Defender
Luca,Rigoni,20655,25.7,1569,Midfielder
Emre,Mor,281255,22.5,695,Forward
Yehvann,Diouf,444676,0,0,Goalkeeper
Mariano Damián,Barbosa,4348,0,0,Goalkeeper
Ashley Darel Jazz,Richards,77556,0,0,Defender
Andreas,Beck,15798,4.629999999999999,1931,Defender
Aarón,Martín Caricol,282438,4.34,2818,Defender
Cyrus,Christie,8759,0,0,Defender
Mathew,Ryan,61390,0,0,Goalkeeper
Lars,Bender,14781,26.61,1598,Midfielder
Abel Enrique,Aguilar Tapia,4814,0,32,Midfielder
Johann,Obiang,209207,0.7799999999999999,462,Defender
Fernando,Pacheco Flores,3299,0,0,Goalkeeper
Goran,Pandev,21177,36.85,1825,Forward
Sulley Ali,Muntari,20410,0.49,399,Midfielder
Gelson Dany,Batalha Martins,227059,0.2,31,Forward
Lassana,Coulibaly,366760,8.95,814,Midfielder
Tom,Heaton,77502,0,0,Goalkeeper
Josip,Pivarić,69964,0.25,201,Defender
Francesco,Latella,544095,0,0,Goalkeeper
Andrea,Cossu,20874,0,211,Midfielder
Ferrán,Torres García,397303,7.01,239,Midfielder
Jonathan,Klinsmann,492782,0,0,Goalkeeper
Angelo Esmael,da Costa Júnior,20604,0,0,Goalkeeper
Xabier,Prieto Argarate,3678,38.29,1916,Midfielder
Sergio,Arribas Blázquez,485794,0,22,Midfielder
Kyriakos,Papadopoulos,14857,45.67,2610,Defender
Vincenzo,Millico,401883,0,0,Forward
Simone,Missiroli,22163,29.699999999999992,2924,Midfielder
José Miguel,da Rocha Fonte,8126,22.900000000000002,1500,Defender
Rijad,Bajić,268180,0.02,29,Forward
Matías,Aguirregaray Guruceaga,20803,1.91,1156,Defender
Nuri,Şahin,3320,28.249999999999996,1268,Midfielder
Giulio,Donati,21469,9.14,2301,Defender
Jessy,Moulin,26216,0,0,Goalkeeper
Andrea,Romagnoli,397237,0,0,Goalkeeper
Ćazim,Suljić,340085,0,0,Midfielder
Fabio,Lucioni,22614,8.01,720,Defender
Ivan,Strinić,105361,10.410000000000002,2059,Defender
Timo,Horn,15265,0,0,Goalkeeper
Alessandro,Buongiorno,491451,0,0,Defender
Marash,Kumbulla,404693,0,0,Defender
Thomas,Meunier,37824,38.95,2384,Defender
Steven James,Sidwell,11150,0,0,Midfielder
Hugo,Duro Perales,545811,0,0,Forward
Unai,Simón Mendibil,344059,0,0,Goalkeeper
Joe,Willock,346159,0.18,82,Midfielder
İlkay,Gándoğan,14808,30.78,1554,Midfielder
Remo,Freuler,49991,44.79,3026,Midfielder
Christoph,Kramer,14838,22.74,2149,Midfielder
Igor,Smolnikov,101825,0,360,Defender
Romain,Danzé,25637,2.42,680,Defender
Matt,Targett,281135,0.18,166,Defender
Ştefan Daniel,Radu,20550,31.100000000000005,2609,Defender
Arda,Turan,3448,1.2900000000000003,245,Midfielder
Chidozie,Collins Awaziem,364772,14.860000000000003,1564,Defender
Jonjo,Shelvey,7967,13.74,2309,Midfielder
Marcos Danilo,Ureña Porras,101796,0.9400000000000001,121,Forward
Nicolas,de Roussel de Préville,25923,42.74999999999999,2234,Forward
Jean-Victor,Makengo,352992,2.76,236,Midfielder
Karl,Toko Ekambi,26638,78.31000000000002,3043,Forward
Hólmar Örn,Eyjólfsson,14826,0,0,Defender
Júnior Osmar Ignacio ,Alonso Mujica,213308,33.94000000000001,2780,Defender
Alexander,Kačaniklić,8899,6.36,258,Midfielder
Gaëtan,Bong Songo,26495,5.27,2238,Defender
Manuel,Lanzini,41174,29.820000000000007,2045,Midfielder
Pietro,Iemmello,22135,17.709999999999997,852,Forward
Joy,Mukena,447782,0,0,Defender
Ablie,Jallow,376908,0.67,131,Midfielder
Jordan,Veretout,25541,36.489999999999995,3211,Midfielder
Kevin,Vogt,14842,34.81999999999999,2790,Defender
Adil,Rami,3276,59.80000000000001,3317,Defender
Felix,Passlack,356906,0.53,74,Midfielder
Panagiotis,Retsos,344178,28.650000000000002,1714,Defender
Abdelhamid,Sabiri,442211,4.8,219,Midfielder
Victorio Maximiliano,Pereira Páez,70116,0,0,Defender
Bruno André,Cavaco Jordão,401277,0,0,Midfielder
Jules,Iloki,217872,5.029999999999999,1387,Midfielder
Vincent,Janssen,269676,0,0,Forward
Naby Deco,Keïta,289711,39.16000000000001,1975,Midfielder
Alejandro,Granell Nogué,214062,7.5,2854,Midfielder
Joe,Rodon,412919,0,0,Defender
Rani,Khedira,16826,23.31,2256,Midfielder
Adama,Mbengue,215281,3.8699999999999997,1595,Defender
Roberto Maximiliano,Pereyra,20593,23.049999999999997,1612,Midfielder
Álvaro,González Soberón,3695,39.900000000000006,2900,Defender
Christian,Rivera Hernández,373713,1.38,234,Midfielder
Andreu,Fontàs Prat,3337,8.14,884,Defender
Lasse,Sørensen,399564,0,76,Midfielder
Felipe ,Anderson Pereira Gomes,40806,42.23,1152,Midfielder
Blaise,Matuidi,25437,35.62999999999999,3284,Midfielder
Miguel Ángel,Guerrero Martín,5481,31.830000000000002,1406,Forward
Sergio,Escudero Palomo,14852,9.82,2328,Defender
Raphaël,Varane,3309,37.13000000000001,2954,Defender
Thiago,Rangel Cionek,99661,22.58,1530,Defender
Ľubomír,Tupta,352722,0.2,30,Forward
Aly,Abeid,376565,0,78,Defender
Mahmoud Ibrahim,Hassan,220112,2.78,239,Midfielder
Sam,Clucas,10252,13.55,2002,Midfielder
Viktor,Fischer,1722,4.130000000000001,353,Forward
Manuel Marouan,da Costa Trinidade,101620,0.34,190,Defender
Bel Durel,Avounou,407699,2.7199999999999998,652,Midfielder
Quentin,Boisgard,374118,0.12,178,Midfielder
Finn,Dahmen,356872,0,0,Goalkeeper
Olcay,Şahan,15076,0,49,Midfielder
Alex,Ferrari,263433,13.18,2139,Defender
Amine,Gouiri,449985,1.41,35,Forward
Romario,Rösch,448313,0,0,Forward
Péter,Gulácsi,9611,0,0,Goalkeeper
Łukasz,Skorupski,99430,0,0,Goalkeeper
Michele,Camporese,20925,0,0,Defender
Emanuele,Giaccherini,20468,11.799999999999999,1357,Midfielder
Stephan,Lichtsteiner,20465,14.49,2369,Defender
Pascal,Stenzel,272378,11.270000000000001,1938,Defender
Vahid,Amiri,237836,0.9899999999999999,266,Midfielder
Lucas Ariel,Boyé,334817,1.78,402,Forward
